Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
1057,Providence College,1.9,Bachelors,Detroit,F,1,1,1,0,Data scientist,5/16,5/20,Data scientist,5/20,5/22,Bus Driver,4/16,4/22,4.15,0
1058,Colgate University,3.1,Masters,Providence,N/A,N/A,0,0,3,Senior SWE,4/13,4/19,Lawyer,8/21,10/21,Data scientist,2/22,6/22,6.31,0
1059,SUNY Binghamton University,1.7,Bachelors,Providence,F,1,1,0,3,Junior SWE,5/12,5/18,Junior SWE,9/13,9/22,Chef,2/23,10/23,9.02,0
1060,Colgate University,1.2,Masters,Chicago,F,1,0,1,4,Lawyer,5/10,5/16,Senior SWE,9/16,9/17,Chef,3/10,3/21,1.63,1
1061,SUNY Binghamton University,1.8,Masters,Detroit,M,0,0,N/A,2,Junior SWE,2/10,2/13,Senior SWE,12/23,1/24,Bus Driver,4/14,4/15,6.53,0
1062,Bentley University,1.3,Masters,New York City,F,0,0,1,3,Lawyer,6/13,6/16,Data scientist,8/16,12/16,Data scientist,11/11,11/15,6.23,0
1063,SUNY New Paltz,2.0,Bachelors,Washington D.C.,N/A,0,0,1,2,Chef,5/15,5/17,ML Engineer,5/10,5/22,Data scientist,12/15,12/17,2.14,0
1064,Columbia University,1.9,Phd,Detroit,N/A,1,0,1,0,Chef,12/16,12/18,Senior SWE,5/21,9/21,Junior SWE,4/15,6/15,3.51,0
1065,SUNY New Paltz,1.4,Bachelors,Boston,N/A,0,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.36,0
1066,Columbia University,3.1,Phd,Detroit,F,0,1,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.63,0
1067,Colgate University,2.8,Masters,Washington D.C.,M,1,0,0,1,Data scientist,5/15,5/19,Bus Driver,5/23,11/23,Data scientist,4/12,4/22,6.61,0
1068,Brown University,3.2,Bachelors,Los Angeles,F,N/A,1,0,1,Bus Driver,1/13,1/20,N/A,N/A,N/A,N/A,N/A,N/A,0.37,1
1069,Rhode Island School of Design,2.5,Bachelors,Miami,F,0,0,1,4,Chef,10/12,10/14,Junior SWE,12/15,12/18,Junior SWE,7/12,7/18,3.91,1
1070,Brown University,1.5,Phd,Miami,F,1,0,0,3,Data scientist,10/15,11/15,Data scientist,7/22,8/22,Lawyer,6/15,6/17,3.83,0
1071,Columbia University,1.9,Bachelors,New York City,N/A,0,0,N/A,3,Junior SWE,11/19,11/20,Lawyer,5/20,5/22,Lawyer,10/21,10/22,1.95,0
1072,Brown University,1.2,Bachelors,Providence,N/A,1,1,0,2,Chef,4/16,4/18,Bus Driver,3/19,3/21,Bus Driver,1/20,1/21,3.63,0
1073,SUNY Binghamton University,3.2,Bachelors,Boston,N/A,N/A,1,0,1,Data scientist,2/13,2/22,Junior SWE,6/14,6/20,Junior SWE,9/18,10/18,9.97,0
1074,Brown University,2.6,Masters,Miami,N/A,1,1,0,2,Bus Driver,12/22,1/23,Chef,12/22,1/23,Senior SWE,1/15,1/16,2.62,0
1075,Columbia University,1.6,Masters,Los Angeles,M,N/A,1,0,2,Bus Driver,11/18,12/18,Data scientist,11/10,11/20,Lawyer,7/18,7/20,2.41,1
1076,Bentley University,3.4,Phd,Miami,N/A,0,1,0,2,Senior SWE,8/23,11/23,ML Engineer,4/11,4/16,Lawyer,6/11,6/20,8.12,0
1077,Colgate University,4.0,Bachelors,Washington D.C.,F,0,1,0,3,Bus Driver,12/17,12/21,Junior SWE,1/10,1/18,ML Engineer,7/10,7/15,4.82,0
1078,Brown University,2.0,Masters,Boston,M,N/A,1,N/A,1,Junior SWE,3/22,5/22,Chef,5/16,5/22,Bus Driver,4/14,4/21,1.07,1
1079,Rhode Island School of Design,2.8,Masters,Los Angeles,F,N/A,1,N/A,3,Junior SWE,6/11,6/19,Junior SWE,7/21,8/21,Junior SWE,6/13,6/18,3.08,0
1080,Colgate University,2.1,Masters,Providence,F,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.92,1
1081,SUNY Binghamton University,2.6,Bachelors,Chicago,F,1,1,1,0,Bus Driver,5/20,5/22,ML Engineer,2/12,2/14,Senior SWE,10/14,10/20,3.92,0
1082,Colgate University,2.8,Bachelors,Boston,M,1,0,0,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.11,1
1083,Bentley University,2.5,Phd,Washington D.C.,F,0,1,N/A,1,Senior SWE,10/21,N/A,Data scientist,1/23,12/23,ML Engineer,4/10,4/22,6.57,0
1084,Providence College,2.2,Phd,Los Angeles,F,0,0,1,0,Senior SWE,6/23,12/23,Data scientist,12/17,12/19,Chef,3/10,3/19,9.11,0
1085,Colgate University,2.2,Masters,Miami,M,N/A,0,N/A,2,Bus Driver,1/14,1/21,Junior SWE,11/11,11/15,Data scientist,1/22,11/22,7.95,1
1086,Brown University,3.9,Phd,Washington D.C.,F,N/A,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.49,1
1087,Rhode Island School of Design,2.7,Phd,Miami,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.99,0
1088,Rhode Island School of Design,1.2,Phd,Boston,M,0,0,1,2,Junior SWE,3/20,11/20,Senior SWE,4/12,9/12,Chef,11/10,12/10,5.26,0
1089,Bentley University,2.1,Phd,Los Angeles,N/A,N/A,0,1,3,Senior SWE,10/19,10/21,Senior SWE,7/13,7/22,ML Engineer,1/12,1/14,9.0,0
1090,Bentley University,2.4,Bachelors,Miami,F,0,0,0,2,Junior SWE,5/20,5/22,ML Engineer,7/23,8/23,Senior SWE,3/14,3/22,0.48,0
1091,Providence College,2.8,Bachelors,Boston,M,0,1,0,2,Chef,8/23,12/23,Lawyer,12/17,12/22,Data scientist,3/17,3/22,7.56,0
1092,SUNY New Paltz,1.5,Bachelors,Los Angeles,M,1,0,0,1,ML Engineer,5/20,5/22,Chef,12/19,1/20,N/A,N/A,N/A,3.55,0
1093,Colgate University,2.3,Phd,New York City,N/A,N/A,0,N/A,1,Bus Driver,5/14,N/A,ML Engineer,12/14,1/15,Senior SWE,3/18,4/18,0.73,0
1094,Rhode Island School of Design,1.5,Phd,Washington D.C.,M,0,0,N/A,1,Junior SWE,3/20,3/21,ML Engineer,11/10,11/11,Senior SWE,5/11,5/21,4.82,0
1095,Providence College,1.4,Masters,Detroit,M,N/A,1,0,0,Senior SWE,9/10,9/14,ML Engineer,11/11,11/15,Junior SWE,7/18,7/21,5.72,0
1096,Brown University,3.4,Bachelors,Los Angeles,N/A,0,0,1,0,Senior SWE,4/16,5/16,Chef,5/14,5/22,Junior SWE,9/10,9/11,4.05,0
1097,Brown University,1.6,Bachelors,Miami,M,1,1,N/A,0,ML Engineer,5/18,12/18,Data scientist,1/10,1/19,Junior SWE,7/13,7/19,9.01,0
1098,Columbia University,3.8,Masters,Los Angeles,F,0,1,1,2,Lawyer,11/11,11/19,Chef,4/16,4/20,Bus Driver,11/16,11/21,2.08,0
1099,Colgate University,2.2,Phd,Boston,F,0,1,1,0,ML Engineer,4/20,4/21,ML Engineer,3/15,10/15,Data scientist,4/21,4/22,0.42,0
1100,Columbia University,1.2,Masters,Boston,F,0,1,1,4,Bus Driver,4/14,4/18,ML Engineer,10/18,10/19,Chef,5/13,5/18,9.16,0
1101,Rhode Island School of Design,2.0,Masters,New York City,N/A,0,1,0,4,Senior SWE,9/22,N/A,Lawyer,7/16,7/19,N/A,N/A,N/A,7.55,0
1102,SUNY Binghamton University,3.9,Phd,Boston,F,0,1,1,3,Senior SWE,9/15,9/16,Senior SWE,5/23,7/23,ML Engineer,7/18,7/20,9.44,0
1103,SUNY Binghamton University,2.1,Masters,Chicago,F,N/A,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.43,1
1104,Providence College,2.0,Masters,Boston,M,1,0,0,2,Lawyer,4/15,4/20,Bus Driver,1/15,1/22,Data scientist,2/16,2/20,0.22,0
1105,Brown University,2.9,Masters,Miami,F,0,0,0,4,Junior SWE,2/22,11/22,Data scientist,5/18,5/19,Bus Driver,8/20,10/20,9.34,0
1106,SUNY Binghamton University,3.5,Bachelors,Los Angeles,M,1,1,0,4,Lawyer,6/21,6/22,Lawyer,12/12,12/19,Bus Driver,7/16,7/17,3.59,0
1107,Providence College,1.8,Phd,Miami,M,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.06,0
1108,Columbia University,1.2,Bachelors,Chicago,F,N/A,1,0,2,Bus Driver,7/22,11/22,Chef,12/19,1/20,Junior SWE,12/22,1/23,1.1,0
1109,SUNY New Paltz,4.0,Phd,Detroit,M,0,1,N/A,3,Chef,7/13,N/A,Senior SWE,8/10,8/11,Lawyer,3/20,3/21,5.68,0
1110,Providence College,3.1,Phd,Providence,M,1,1,1,1,Lawyer,1/10,1/11,ML Engineer,11/19,12/19,N/A,N/A,N/A,0.89,0
1111,SUNY Binghamton University,1.7,Bachelors,Chicago,F,0,0,0,2,Data scientist,3/13,3/17,N/A,N/A,N/A,N/A,N/A,N/A,3.03,0
1112,Columbia University,3.6,Bachelors,Providence,F,N/A,1,1,0,ML Engineer,4/16,4/18,Senior SWE,8/17,9/17,ML Engineer,9/22,10/22,1.36,1
1113,Brown University,3.8,Bachelors,New York City,M,0,0,N/A,4,Senior SWE,4/21,10/21,Bus Driver,8/14,10/14,Junior SWE,8/12,8/17,6.45,0
1114,Colgate University,2.7,Masters,Washington D.C.,N/A,1,0,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.1,0
1115,Colgate University,1.2,Bachelors,Providence,F,N/A,0,N/A,1,Data scientist,10/21,10/22,Chef,12/10,12/13,ML Engineer,8/22,9/22,3.4,0
1116,Brown University,1.6,Bachelors,Miami,M,1,0,1,0,Senior SWE,4/11,4/20,Lawyer,4/17,4/19,Bus Driver,12/11,12/20,8.89,0
1117,Bentley University,1.8,Bachelors,Chicago,M,0,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.48,1
1118,Columbia University,3.3,Masters,Washington D.C.,F,1,0,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.93,0
1119,Columbia University,3.8,Phd,Chicago,F,1,1,1,4,Bus Driver,2/11,2/22,Chef,6/11,6/21,Senior SWE,9/16,9/17,1.59,0
1120,SUNY New Paltz,2.2,Phd,Los Angeles,N/A,N/A,1,N/A,2,Lawyer,10/14,10/22,Chef,11/19,12/19,ML Engineer,10/14,12/14,5.63,0
1121,SUNY Binghamton University,1.3,Bachelors,Washington D.C.,M,1,0,0,4,Chef,5/14,5/18,Lawyer,1/18,1/22,Senior SWE,12/23,1/24,3.7,1
1122,Rhode Island School of Design,1.2,Bachelors,Los Angeles,N/A,0,0,0,0,Bus Driver,11/15,11/16,Junior SWE,10/14,10/21,Lawyer,6/18,6/20,3.04,0
1123,SUNY New Paltz,2.9,Phd,New York City,N/A,0,1,0,0,Data scientist,7/21,7/22,Bus Driver,12/21,1/22,N/A,N/A,N/A,2.85,0
1124,Columbia University,2.8,Masters,Chicago,F,N/A,1,1,0,ML Engineer,3/16,3/20,Junior SWE,9/18,9/21,ML Engineer,6/10,6/15,7.23,0
1125,Colgate University,1.8,Bachelors,Detroit,M,0,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.82,1
1126,Bentley University,3.3,Phd,Chicago,F,0,0,N/A,1,Data scientist,8/12,8/17,N/A,N/A,N/A,N/A,N/A,N/A,7.9,0
1127,Bentley University,2.3,Bachelors,Los Angeles,F,0,1,1,0,Junior SWE,2/20,N/A,Chef,10/23,12/23,ML Engineer,5/10,5/22,8.1,0
1128,Colgate University,1.3,Bachelors,Miami,M,1,1,1,4,Lawyer,1/13,N/A,Data scientist,3/12,3/13,Chef,12/11,12/20,8.56,1
1129,Brown University,2.2,Masters,Miami,N/A,0,0,N/A,1,Chef,4/22,N/A,Senior SWE,9/13,10/13,N/A,N/A,N/A,1.52,0
1130,Colgate University,1.3,Masters,Chicago,N/A,0,0,0,0,Senior SWE,1/17,1/22,Lawyer,3/11,3/22,Chef,11/20,11/22,9.82,0
1131,Bentley University,2.8,Masters,Miami,F,1,1,1,0,Junior SWE,12/10,12/16,Data scientist,10/10,10/17,Senior SWE,5/16,10/16,9.5,1
1132,Colgate University,1.3,Phd,New York City,N/A,1,0,0,2,Bus Driver,5/10,5/19,Data scientist,6/20,6/22,N/A,N/A,N/A,6.99,0
1133,Columbia University,3.6,Bachelors,Miami,N/A,1,1,N/A,1,Bus Driver,9/19,9/21,Junior SWE,4/12,4/22,Chef,7/11,7/19,1.72,0
1134,SUNY Binghamton University,3.5,Phd,Detroit,N/A,1,1,1,0,ML Engineer,10/14,10/22,Junior SWE,9/22,11/22,Senior SWE,1/13,1/15,6.03,0
1135,Colgate University,1.3,Bachelors,Boston,M,0,1,1,3,Junior SWE,1/19,3/19,Chef,11/10,11/18,Chef,7/16,7/20,9.27,0
1136,Colgate University,2.0,Masters,New York City,N/A,N/A,0,N/A,1,Senior SWE,9/10,9/18,Data scientist,4/10,4/14,N/A,N/A,N/A,6.57,0
1137,Colgate University,3.1,Masters,Miami,N/A,0,0,0,2,Bus Driver,7/15,7/20,N/A,N/A,N/A,N/A,N/A,N/A,7.72,0
1138,Rhode Island School of Design,2.0,Masters,Washington D.C.,N/A,1,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.59,0
1139,Bentley University,3.8,Masters,Chicago,N/A,0,0,0,2,Lawyer,7/20,7/22,Bus Driver,12/21,1/22,Chef,1/15,8/15,0.46,0
1140,Colgate University,2.8,Bachelors,Chicago,F,N/A,1,0,1,Chef,8/22,11/22,ML Engineer,10/18,11/18,Junior SWE,4/22,6/22,6.97,0
1141,Columbia University,2.6,Bachelors,New York City,F,1,0,N/A,3,Chef,4/12,4/20,Junior SWE,8/11,8/14,Junior SWE,12/12,12/13,2.97,0
1142,Columbia University,1.8,Bachelors,Providence,F,N/A,0,1,3,Data scientist,9/22,12/22,Bus Driver,11/15,11/17,Data scientist,4/20,5/20,2.84,0
1143,Providence College,1.6,Bachelors,Detroit,M,0,1,1,2,Chef,2/10,N/A,Lawyer,8/10,8/18,ML Engineer,2/18,2/19,1.74,1
1144,SUNY New Paltz,2.0,Phd,Washington D.C.,F,1,0,1,3,Junior SWE,9/20,9/21,Bus Driver,4/14,4/18,ML Engineer,6/20,11/20,1.52,0
1145,Colgate University,1.6,Masters,Providence,N/A,N/A,1,1,4,Senior SWE,6/14,6/19,Chef,5/13,5/15,N/A,N/A,N/A,6.83,0
1146,Brown University,1.4,Masters,Los Angeles,M,N/A,1,N/A,2,ML Engineer,8/20,9/20,Chef,7/16,7/19,Junior SWE,5/11,5/14,0.15,0
1147,Bentley University,3.4,Phd,New York City,F,1,0,0,3,Chef,3/12,3/18,ML Engineer,5/11,5/20,N/A,N/A,N/A,6.6,0
1148,Bentley University,3.2,Phd,Miami,M,N/A,1,N/A,0,Junior SWE,11/22,12/22,Chef,12/21,1/22,Bus Driver,9/12,9/17,9.67,0
1149,Rhode Island School of Design,2.4,Masters,Boston,N/A,N/A,0,1,2,Chef,8/16,12/16,Senior SWE,10/11,10/12,Lawyer,6/16,6/19,2.22,0
1150,SUNY Binghamton University,2.8,Phd,Miami,N/A,0,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.91,0
1151,Columbia University,1.5,Masters,Miami,F,0,1,N/A,2,Senior SWE,7/16,7/17,Data scientist,4/20,4/22,ML Engineer,1/17,1/18,1.9,0
1152,Providence College,2.6,Bachelors,New York City,N/A,1,1,1,4,Data scientist,2/14,2/19,N/A,N/A,N/A,N/A,N/A,N/A,8.06,0
1153,SUNY Binghamton University,3.6,Phd,Washington D.C.,N/A,N/A,1,0,3,Data scientist,9/20,9/21,Lawyer,2/15,2/22,Chef,2/21,9/21,1.45,0
1154,Rhode Island School of Design,1.7,Phd,Detroit,M,0,0,1,4,Chef,3/13,3/20,Chef,4/12,4/16,Lawyer,3/21,3/22,6.76,0
1155,SUNY New Paltz,2.6,Phd,Boston,F,1,1,1,0,Bus Driver,11/15,N/A,ML Engineer,7/16,7/19,Senior SWE,12/15,12/17,3.48,1
1156,Brown University,3.5,Bachelors,Washington D.C.,F,1,0,0,2,Bus Driver,9/16,9/20,ML Engineer,3/17,9/17,Lawyer,7/22,10/22,1.45,1
1157,Brown University,2.3,Bachelors,Los Angeles,M,0,1,N/A,2,Bus Driver,4/19,8/19,Bus Driver,4/11,10/11,Lawyer,6/14,6/17,8.77,0
1158,Bentley University,1.7,Phd,Providence,F,1,1,N/A,3,Lawyer,4/19,10/19,Chef,1/10,1/16,Data scientist,6/10,8/10,2.76,0
1159,Columbia University,3.5,Phd,Los Angeles,M,N/A,1,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.46,1
1160,SUNY New Paltz,3.6,Phd,Los Angeles,M,1,0,1,0,Lawyer,3/11,3/17,Bus Driver,12/15,12/17,Data scientist,9/20,9/22,8.82,1
1161,Rhode Island School of Design,2.5,Masters,Boston,M,1,0,1,2,Senior SWE,5/13,5/21,ML Engineer,6/15,6/18,Junior SWE,8/19,8/21,1.53,1
1162,Providence College,1.6,Bachelors,Providence,N/A,1,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.3,0
1163,SUNY Binghamton University,2.8,Phd,Detroit,M,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.19,0
1164,Rhode Island School of Design,2.6,Bachelors,Providence,N/A,0,1,1,1,Chef,7/15,7/17,Data scientist,2/15,2/18,Chef,8/15,8/22,6.51,0
1165,Colgate University,3.2,Masters,Chicago,M,N/A,1,1,3,Senior SWE,2/10,2/19,Junior SWE,1/16,1/19,N/A,N/A,N/A,4.17,0
1166,SUNY New Paltz,2.2,Masters,Boston,F,1,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.34,1
1167,Rhode Island School of Design,2.8,Bachelors,Providence,F,0,1,N/A,3,Lawyer,11/23,12/23,Junior SWE,11/13,12/13,Lawyer,9/14,9/20,9.09,0
1168,Providence College,1.9,Bachelors,Boston,M,1,0,0,0,ML Engineer,11/23,12/23,Bus Driver,2/17,2/18,Senior SWE,5/17,5/20,1.53,0
1169,Bentley University,3.7,Bachelors,Providence,N/A,N/A,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.2,0
1170,Columbia University,2.3,Phd,Boston,N/A,1,0,1,4,Senior SWE,6/11,10/11,Senior SWE,9/23,11/23,Chef,2/15,8/15,4.6,0
1171,SUNY New Paltz,3.5,Bachelors,Chicago,N/A,1,1,1,3,Senior SWE,8/15,N/A,Lawyer,7/17,7/19,ML Engineer,8/14,8/22,2.23,0
1172,Brown University,1.2,Masters,Chicago,F,1,0,N/A,4,Chef,6/18,6/22,Lawyer,10/11,10/20,ML Engineer,4/18,4/19,6.74,0
1173,SUNY Binghamton University,3.1,Bachelors,Chicago,N/A,N/A,1,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.67,0
1174,Providence College,3.9,Bachelors,Washington D.C.,F,0,0,0,0,Lawyer,12/17,12/22,Chef,8/14,8/20,Senior SWE,4/10,7/10,9.93,0
1175,Bentley University,1.7,Bachelors,Boston,N/A,N/A,0,N/A,3,Bus Driver,11/19,11/22,Junior SWE,3/23,6/23,Chef,7/18,7/22,3.94,0
1176,Colgate University,3.0,Bachelors,Providence,F,0,1,0,3,Senior SWE,4/10,4/15,ML Engineer,8/18,8/22,Lawyer,9/22,12/22,4.66,0
1177,Colgate University,3.4,Phd,Miami,M,0,1,1,3,Chef,6/17,6/19,ML Engineer,6/16,11/16,Lawyer,8/21,8/22,7.5,0
1178,Providence College,1.8,Bachelors,Chicago,N/A,1,1,1,4,Data scientist,9/19,N/A,Lawyer,2/19,2/22,Senior SWE,7/23,11/23,2.38,0
1179,SUNY Binghamton University,4.0,Phd,Washington D.C.,N/A,0,0,0,0,Junior SWE,11/21,12/21,Junior SWE,4/20,4/21,Chef,8/22,9/22,8.39,0
1180,Rhode Island School of Design,4.0,Bachelors,Los Angeles,N/A,N/A,1,N/A,4,Bus Driver,5/12,5/22,Senior SWE,6/15,6/22,N/A,N/A,N/A,1.38,0
1181,Brown University,1.9,Bachelors,Chicago,M,N/A,1,1,3,Data scientist,4/14,4/19,Bus Driver,12/10,12/21,Data scientist,7/13,7/21,6.31,0
1182,Colgate University,1.9,Masters,Miami,N/A,N/A,1,1,2,Data scientist,10/11,10/19,Lawyer,11/14,11/20,Chef,7/10,7/13,4.54,0
1183,Brown University,2.9,Bachelors,Providence,F,N/A,0,1,2,Bus Driver,3/15,3/22,Junior SWE,5/13,5/19,N/A,N/A,N/A,6.05,1
1184,Colgate University,2.9,Bachelors,Washington D.C.,M,0,1,1,1,ML Engineer,4/18,4/22,Junior SWE,12/11,12/20,Bus Driver,6/10,6/22,1.14,1
1185,SUNY Binghamton University,4.0,Phd,Los Angeles,N/A,0,0,1,2,Lawyer,10/10,10/12,Chef,12/15,1/16,Lawyer,8/17,8/19,6.57,0
1186,Colgate University,3.0,Bachelors,Boston,N/A,0,1,0,1,Data scientist,4/18,5/18,Lawyer,12/15,12/16,Senior SWE,5/12,5/17,0.57,0
1187,Rhode Island School of Design,1.7,Masters,Miami,N/A,N/A,1,1,3,Chef,5/19,5/20,Data scientist,3/14,3/22,Bus Driver,10/12,10/14,3.65,0
1188,Providence College,1.6,Phd,New York City,N/A,1,0,N/A,2,Junior SWE,12/20,N/A,Lawyer,1/10,1/16,Chef,1/19,1/21,7.13,0
1189,Brown University,2.0,Masters,Providence,M,1,0,1,0,ML Engineer,2/15,2/22,Chef,9/16,9/21,Data scientist,2/15,2/21,9.4,1
1190,Providence College,1.8,Phd,Washington D.C.,N/A,N/A,1,1,3,Chef,12/17,12/21,Junior SWE,8/12,8/22,Chef,11/18,11/20,7.57,0
1191,SUNY Binghamton University,2.5,Masters,Los Angeles,M,1,1,1,1,ML Engineer,4/17,4/18,ML Engineer,12/20,1/21,Lawyer,7/15,7/20,6.1,0
1192,Columbia University,2.4,Bachelors,Miami,F,0,1,0,3,Data scientist,6/16,6/17,Chef,9/14,9/21,Senior SWE,10/19,10/21,7.84,0
1193,Bentley University,3.6,Masters,Los Angeles,F,N/A,1,0,1,Lawyer,3/17,12/17,Data scientist,4/21,11/21,N/A,N/A,N/A,1.84,0
1194,Bentley University,3.7,Masters,Boston,M,1,0,1,3,ML Engineer,12/12,12/13,Junior SWE,3/10,3/15,ML Engineer,9/22,10/22,0.85,1
1195,Providence College,1.6,Masters,Chicago,F,N/A,1,0,3,Chef,1/20,1/21,Junior SWE,11/21,11/22,Chef,7/12,7/14,5.31,0
1196,SUNY New Paltz,1.2,Masters,New York City,N/A,N/A,0,N/A,2,ML Engineer,4/17,4/22,Bus Driver,11/12,11/19,Senior SWE,10/16,10/18,2.2,0
1197,Brown University,2.7,Bachelors,Los Angeles,M,N/A,1,1,2,Chef,11/21,12/21,ML Engineer,1/17,3/17,Lawyer,3/11,3/19,1.59,0
1198,Columbia University,3.0,Masters,Chicago,N/A,0,0,N/A,0,Bus Driver,7/16,7/20,Junior SWE,7/22,10/22,N/A,N/A,N/A,0.36,0
1199,Rhode Island School of Design,1.7,Masters,Boston,F,N/A,0,N/A,3,ML Engineer,6/18,6/20,ML Engineer,6/14,6/15,Bus Driver,4/21,4/22,2.56,0
1200,Brown University,4.0,Masters,Miami,N/A,0,1,N/A,0,Data scientist,1/21,5/21,N/A,N/A,N/A,N/A,N/A,N/A,8.64,0
1201,SUNY Binghamton University,1.7,Bachelors,Detroit,N/A,N/A,1,N/A,1,Senior SWE,4/10,4/17,Bus Driver,5/21,5/22,Lawyer,11/23,12/23,1.84,0
1202,Providence College,2.4,Phd,Boston,N/A,N/A,0,1,4,Senior SWE,9/23,10/23,Data scientist,5/14,5/15,ML Engineer,10/16,10/19,6.77,0
1203,Brown University,2.7,Bachelors,Washington D.C.,M,1,0,1,0,Chef,2/19,2/21,Bus Driver,5/21,10/21,Lawyer,12/13,12/16,9.95,0
1204,SUNY Binghamton University,2.0,Masters,Washington D.C.,F,0,1,0,1,Junior SWE,6/22,8/22,Senior SWE,6/15,8/15,Junior SWE,6/14,7/14,4.6,0
1205,Providence College,2.3,Phd,Washington D.C.,N/A,0,1,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.36,0
1206,Colgate University,3.8,Masters,Providence,M,0,1,0,0,Junior SWE,1/14,1/20,Bus Driver,4/10,11/10,Senior SWE,12/23,1/24,7.47,0
1207,Providence College,1.9,Bachelors,Detroit,F,1,1,N/A,3,Junior SWE,4/21,N/A,Senior SWE,11/18,11/22,Chef,3/18,3/22,8.3,0
1208,Brown University,1.8,Bachelors,Los Angeles,F,1,0,1,4,Bus Driver,3/17,3/19,Data scientist,2/13,2/14,Bus Driver,5/15,12/15,3.6,0
1209,SUNY New Paltz,3.8,Bachelors,Washington D.C.,M,N/A,0,N/A,3,Data scientist,9/11,N/A,Bus Driver,5/22,6/22,Lawyer,1/18,1/19,6.85,0
1210,Bentley University,1.9,Phd,Boston,F,1,0,N/A,3,Senior SWE,12/13,12/17,Data scientist,2/12,2/14,N/A,N/A,N/A,8.27,0
1211,Providence College,1.5,Bachelors,Boston,F,1,1,0,2,Data scientist,5/11,5/16,Senior SWE,12/15,12/20,N/A,N/A,N/A,2.29,0
1212,SUNY Binghamton University,3.2,Masters,New York City,M,0,0,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.94,1
1213,Columbia University,4.0,Phd,New York City,M,N/A,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.83,1
1214,SUNY Binghamton University,1.9,Phd,Boston,N/A,0,1,N/A,1,Data scientist,7/20,8/20,Chef,12/23,1/24,Lawyer,7/16,7/22,4.96,0
1215,SUNY Binghamton University,1.9,Bachelors,Detroit,F,0,0,0,3,Bus Driver,6/11,6/20,ML Engineer,12/18,12/21,Data scientist,12/10,12/16,4.16,0
1216,Brown University,3.9,Bachelors,Washington D.C.,F,1,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.64,0
1217,Bentley University,2.1,Bachelors,Detroit,N/A,1,1,N/A,0,Lawyer,2/10,2/11,Chef,7/16,7/20,Chef,1/15,7/15,0.12,0
1218,Bentley University,1.6,Phd,Miami,F,1,0,N/A,1,Chef,8/11,8/18,Data scientist,1/17,1/21,Lawyer,7/21,11/21,4.64,0
1219,Columbia University,1.4,Bachelors,Chicago,F,N/A,0,0,1,Lawyer,3/17,3/18,N/A,N/A,N/A,N/A,N/A,N/A,2.51,0
1220,SUNY New Paltz,1.9,Bachelors,Los Angeles,N/A,1,1,N/A,0,ML Engineer,10/16,10/21,ML Engineer,12/23,1/24,Junior SWE,2/13,2/20,9.46,0
1221,Bentley University,1.8,Masters,Washington D.C.,M,0,0,1,1,ML Engineer,5/21,5/22,Chef,7/13,7/17,Lawyer,6/23,9/23,9.58,0
1222,Colgate University,3.2,Masters,Los Angeles,F,1,0,0,4,Junior SWE,3/19,3/22,Chef,6/12,6/22,Senior SWE,10/21,11/21,2.04,1
