Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3,Resume score,Interview prediction
1281,Columbia University,3.4,Masters,Washington D.C.,F,N/A,1,1,1,Lawyer,11/19,12/19,Junior SWE,6/19,6/20,Senior SWE,8/22,11/22,5.7,1
1282,SUNY New Paltz,3.4,Phd,Boston,N/A,0,0,1,4,ML Engineer,7/21,9/21,N/A,N/A,N/A,N/A,N/A,N/A,4.63,0
1283,Colgate University,2.8,Bachelors,Chicago,F,0,0,N/A,4,ML Engineer,4/12,4/20,Lawyer,4/17,8/17,Chef,5/12,5/14,7.06,0
1284,Columbia University,3.6,Bachelors,Boston,M,0,1,1,4,Bus Driver,11/22,12/22,Data scientist,4/13,4/20,Data scientist,12/23,1/24,3.19,0
1285,Brown University,1.7,Masters,Miami,F,0,1,N/A,4,Chef,3/20,4/20,Lawyer,6/11,6/21,ML Engineer,8/12,8/21,3.98,0
1286,Rhode Island School of Design,2.5,Bachelors,Providence,F,N/A,1,N/A,4,Junior SWE,6/23,N/A,Chef,9/15,9/18,ML Engineer,9/13,9/22,7.06,0
1287,Colgate University,1.5,Bachelors,Miami,M,1,0,0,4,Bus Driver,5/23,N/A,Chef,7/22,11/22,N/A,N/A,N/A,2.82,0
1288,Columbia University,3.8,Masters,Providence,M,N/A,0,N/A,4,Data scientist,9/22,10/22,Chef,9/12,9/16,Chef,11/14,11/18,9.48,0
1289,Brown University,2.2,Masters,Washington D.C.,N/A,N/A,1,N/A,4,Junior SWE,12/17,12/20,Senior SWE,8/12,8/17,Lawyer,8/19,8/22,4.97,0
1290,SUNY Binghamton University,3.4,Bachelors,Detroit,F,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.46,1
1291,SUNY Binghamton University,2.1,Phd,Washington D.C.,N/A,0,1,N/A,4,Bus Driver,5/16,N/A,Bus Driver,3/10,3/16,Junior SWE,4/13,4/15,0.56,0
1292,Rhode Island School of Design,3.7,Masters,Boston,N/A,1,0,1,4,Junior SWE,12/14,12/15,Senior SWE,12/21,12/22,N/A,N/A,N/A,8.94,0
1293,Colgate University,1.6,Bachelors,Detroit,M,N/A,1,1,2,Lawyer,4/21,N/A,Chef,11/19,11/20,Bus Driver,7/13,7/20,8.92,0
1294,Brown University,1.8,Phd,Chicago,N/A,N/A,0,N/A,3,Lawyer,12/23,1/24,Junior SWE,10/21,10/22,Lawyer,10/14,10/21,9.21,0
1295,Providence College,3.4,Bachelors,Washington D.C.,M,N/A,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.16,1
1296,Columbia University,2.4,Bachelors,Chicago,F,0,0,1,4,Chef,7/16,7/22,Chef,3/13,3/22,Data scientist,12/22,1/23,0.15,0
1297,Rhode Island School of Design,1.4,Bachelors,New York City,M,0,0,N/A,0,ML Engineer,1/23,N/A,Data scientist,6/15,6/20,ML Engineer,11/11,11/21,5.67,0
1298,Colgate University,3.2,Masters,Detroit,F,N/A,1,1,1,Senior SWE,1/18,1/22,Bus Driver,5/18,10/18,Lawyer,1/17,1/19,1.11,0
1299,SUNY New Paltz,2.2,Masters,New York City,F,N/A,0,1,4,ML Engineer,6/21,6/22,Data scientist,5/23,9/23,Bus Driver,5/10,5/21,9.05,0
1300,Colgate University,3.1,Bachelors,Providence,N/A,0,1,N/A,0,Bus Driver,2/20,2/21,Lawyer,2/22,7/22,Chef,2/13,2/20,8.81,0
1301,Providence College,3.4,Masters,Los Angeles,M,0,1,0,4,Lawyer,10/10,10/19,N/A,N/A,N/A,N/A,N/A,N/A,6.1,1
1302,Bentley University,3.3,Masters,Providence,M,0,1,1,3,Bus Driver,4/16,4/18,Junior SWE,4/13,4/19,Junior SWE,12/10,12/15,4.45,0
1303,SUNY Binghamton University,1.4,Phd,Providence,F,1,0,N/A,4,Bus Driver,5/14,5/22,Lawyer,10/17,10/18,Junior SWE,8/16,8/19,2.74,0
1304,Columbia University,1.7,Bachelors,Chicago,F,0,0,N/A,2,Chef,4/19,4/22,ML Engineer,1/11,1/15,ML Engineer,7/20,7/22,2.95,0
1305,Brown University,3.5,Masters,New York City,N/A,N/A,1,1,2,Junior SWE,6/17,6/18,Junior SWE,3/12,3/13,N/A,N/A,N/A,1.95,0
1306,Providence College,1.6,Masters,Detroit,F,0,0,1,0,Lawyer,4/17,4/21,ML Engineer,11/23,12/23,Chef,11/19,12/19,8.72,0
1307,Providence College,3.6,Phd,Providence,M,0,1,N/A,2,Senior SWE,1/12,N/A,Bus Driver,8/11,8/22,Lawyer,7/16,7/22,5.98,1
1308,Colgate University,3.3,Phd,Los Angeles,M,0,0,N/A,1,Senior SWE,2/18,4/18,Senior SWE,7/18,7/22,Senior SWE,8/14,8/17,4.87,0
1309,SUNY Binghamton University,1.2,Phd,Boston,F,0,1,1,4,Bus Driver,1/10,1/13,Lawyer,8/15,8/20,Chef,4/18,4/19,9.96,0
1310,Providence College,1.9,Phd,Miami,F,0,1,0,4,Data scientist,12/13,12/14,Junior SWE,11/18,11/22,Lawyer,2/16,2/19,7.41,0
1311,Brown University,3.5,Phd,Washington D.C.,F,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.48,0
1312,Brown University,4.0,Phd,Los Angeles,N/A,N/A,1,1,1,Senior SWE,1/21,6/21,Lawyer,7/17,7/21,Bus Driver,7/23,10/23,6.12,0
1313,Colgate University,1.2,Bachelors,New York City,F,1,0,N/A,0,Data scientist,3/10,3/18,Chef,11/13,11/17,Junior SWE,2/11,2/13,8.02,0
1314,Columbia University,1.9,Phd,Washington D.C.,F,N/A,1,0,1,Senior SWE,5/22,11/22,Data scientist,4/23,6/23,Senior SWE,12/14,12/21,5.82,0
1315,Rhode Island School of Design,1.9,Phd,New York City,M,N/A,0,0,1,Junior SWE,1/14,1/19,Senior SWE,6/22,10/22,Chef,7/16,7/20,5.26,0
1316,Brown University,3.5,Bachelors,Detroit,N/A,1,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.94,0
1317,Rhode Island School of Design,2.1,Bachelors,Providence,N/A,0,1,1,2,Bus Driver,7/18,11/18,Data scientist,1/23,12/23,ML Engineer,12/14,12/20,1.44,0
1318,Columbia University,3.6,Bachelors,Detroit,N/A,N/A,0,0,2,ML Engineer,12/19,12/22,ML Engineer,9/11,9/16,Lawyer,11/18,11/22,2.84,0
1319,Providence College,4.0,Masters,Los Angeles,F,N/A,0,N/A,1,Senior SWE,6/21,6/22,Junior SWE,7/21,7/22,Bus Driver,8/14,8/15,7.46,0
1320,Columbia University,2.1,Bachelors,Boston,N/A,N/A,0,N/A,0,ML Engineer,11/13,11/20,Bus Driver,11/14,11/22,ML Engineer,3/16,3/18,1.85,0
1321,Brown University,1.6,Bachelors,New York City,N/A,1,1,N/A,3,ML Engineer,2/10,2/18,Junior SWE,1/10,1/22,Lawyer,10/20,11/20,4.43,0
1322,Rhode Island School of Design,2.7,Masters,Boston,N/A,N/A,0,1,0,Senior SWE,5/21,12/21,Chef,7/11,7/17,Senior SWE,10/17,10/19,9.88,0
1323,Colgate University,1.8,Masters,Boston,N/A,0,0,N/A,1,ML Engineer,12/10,N/A,Senior SWE,9/15,9/20,Lawyer,9/13,9/15,6.64,0
1324,SUNY New Paltz,1.8,Phd,Los Angeles,M,1,0,0,4,Senior SWE,10/20,N/A,Chef,11/20,11/22,Chef,8/23,9/23,7.04,1
1325,Bentley University,3.9,Phd,Providence,N/A,N/A,1,1,1,Bus Driver,8/19,8/20,N/A,N/A,N/A,N/A,N/A,N/A,5.94,0
1326,Brown University,1.6,Phd,Washington D.C.,N/A,0,1,0,4,Data scientist,10/21,11/21,ML Engineer,3/21,3/22,Bus Driver,2/14,10/14,4.78,0
1327,SUNY Binghamton University,1.7,Masters,Chicago,M,N/A,0,0,2,ML Engineer,8/23,N/A,Lawyer,4/18,4/19,N/A,N/A,N/A,0.5,0
1328,Colgate University,1.2,Phd,Chicago,F,N/A,1,0,3,Lawyer,11/11,11/20,ML Engineer,8/10,8/21,Bus Driver,4/17,4/21,2.82,0
1329,Brown University,3.6,Masters,Washington D.C.,F,1,0,0,2,Bus Driver,8/11,8/14,ML Engineer,6/20,6/21,Chef,2/15,2/18,3.42,0
1330,Colgate University,2.9,Phd,Chicago,F,N/A,0,1,2,Senior SWE,7/14,7/21,Data scientist,12/22,1/23,N/A,N/A,N/A,8.92,0
1331,Rhode Island School of Design,1.5,Phd,Boston,F,N/A,1,0,3,Chef,12/12,N/A,Junior SWE,9/22,10/22,Data scientist,6/23,7/23,6.35,0
1332,Providence College,1.2,Masters,Washington D.C.,M,N/A,1,0,4,Data scientist,1/21,4/21,Chef,6/12,6/22,Senior SWE,6/15,6/19,9.95,0
1333,SUNY Binghamton University,3.1,Masters,New York City,N/A,N/A,0,N/A,0,ML Engineer,9/15,9/19,Chef,3/22,6/22,Junior SWE,5/15,5/18,4.07,0
1334,Bentley University,2.0,Masters,Miami,F,N/A,0,0,4,Junior SWE,9/21,9/22,Senior SWE,10/14,10/16,Senior SWE,4/14,4/22,0.41,0
1335,SUNY New Paltz,1.3,Phd,Washington D.C.,M,1,0,1,3,Junior SWE,12/21,12/22,Data scientist,6/20,6/22,Chef,2/12,2/17,2.13,0
1336,Rhode Island School of Design,3.9,Bachelors,Miami,N/A,N/A,0,1,4,Chef,9/18,9/21,Senior SWE,2/15,9/15,Chef,12/22,1/23,8.56,0
1337,Bentley University,1.9,Masters,Boston,F,N/A,0,1,4,Junior SWE,4/11,4/21,N/A,N/A,N/A,N/A,N/A,N/A,3.08,0
1338,Brown University,3.7,Masters,New York City,N/A,N/A,0,0,4,Lawyer,7/23,12/23,Chef,9/22,10/22,Senior SWE,2/15,2/20,0.61,0
1339,Colgate University,2.9,Bachelors,Detroit,F,N/A,0,0,0,ML Engineer,3/22,5/22,ML Engineer,4/20,4/22,N/A,N/A,N/A,3.65,0
1340,Bentley University,1.2,Bachelors,Los Angeles,F,N/A,0,N/A,4,Junior SWE,9/13,9/21,Lawyer,4/21,6/21,Chef,10/11,10/20,5.44,0
1341,Rhode Island School of Design,3.2,Masters,Miami,M,N/A,1,N/A,1,Chef,11/13,11/19,Bus Driver,8/21,10/21,ML Engineer,1/18,9/18,1.51,0
1342,SUNY New Paltz,1.4,Masters,Miami,M,1,1,N/A,2,Lawyer,4/17,12/17,Data scientist,10/14,10/16,N/A,N/A,N/A,6.39,0
1343,Colgate University,3.6,Bachelors,Los Angeles,M,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.76,1
1344,SUNY New Paltz,1.5,Masters,Chicago,N/A,0,1,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.51,0
1345,Columbia University,2.1,Bachelors,Chicago,N/A,1,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.87,0
1346,Providence College,2.5,Phd,Los Angeles,F,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9.31,0
1347,Colgate University,1.5,Masters,Chicago,N/A,0,1,N/A,2,Bus Driver,10/18,10/21,N/A,N/A,N/A,N/A,N/A,N/A,5.19,0
1348,SUNY New Paltz,2.4,Masters,Detroit,N/A,0,1,1,4,Lawyer,9/15,9/19,Bus Driver,4/13,4/21,Junior SWE,12/20,12/22,6.23,0
1349,Columbia University,2.2,Masters,Washington D.C.,N/A,1,1,1,0,Junior SWE,7/23,10/23,ML Engineer,10/11,10/15,Lawyer,8/17,8/22,5.14,0
1350,Providence College,2.2,Masters,Boston,M,1,1,0,4,Senior SWE,6/20,6/22,Bus Driver,7/20,7/21,Chef,5/23,8/23,9.06,0
1351,Providence College,1.8,Phd,Detroit,F,0,0,0,2,Senior SWE,4/11,4/18,Junior SWE,9/19,10/19,Lawyer,9/13,9/18,4.7,0
1352,Providence College,1.5,Masters,Detroit,M,N/A,1,1,3,Senior SWE,9/17,9/21,Chef,10/23,12/23,Chef,5/15,5/22,5.79,0
1353,Columbia University,3.9,Phd,Los Angeles,N/A,0,0,N/A,2,Bus Driver,6/22,10/22,Chef,2/20,4/20,Data scientist,4/12,4/13,8.97,0
1354,Colgate University,1.3,Phd,Boston,N/A,0,0,0,4,Junior SWE,7/17,7/18,Bus Driver,2/15,9/15,Data scientist,6/13,6/15,7.72,0
1355,Providence College,3.8,Masters,Los Angeles,N/A,N/A,0,1,3,Chef,9/16,9/17,Lawyer,6/11,6/20,Data scientist,7/16,7/22,4.09,0
1356,Columbia University,2.7,Masters,Los Angeles,N/A,1,0,1,1,Junior SWE,6/20,6/21,Lawyer,1/13,1/18,N/A,N/A,N/A,0.77,0
1357,Providence College,3.9,Bachelors,Los Angeles,M,N/A,0,N/A,1,Senior SWE,12/10,12/22,Data scientist,9/12,9/21,Senior SWE,8/21,8/22,4.68,0
1358,Colgate University,2.5,Bachelors,Chicago,N/A,0,1,0,1,Chef,3/12,3/15,ML Engineer,8/19,11/19,Junior SWE,2/10,2/12,3.85,0
1359,SUNY New Paltz,2.6,Bachelors,Chicago,F,0,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.38,0
1360,SUNY New Paltz,1.8,Phd,Washington D.C.,F,0,1,1,2,ML Engineer,4/13,N/A,Bus Driver,9/20,9/21,Bus Driver,11/14,11/20,8.24,1
1361,Brown University,1.2,Bachelors,Providence,M,1,1,1,3,Junior SWE,10/14,10/22,N/A,N/A,N/A,N/A,N/A,N/A,7.41,0
1362,Bentley University,1.4,Phd,Providence,F,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.48,0
1363,Rhode Island School of Design,1.8,Phd,Miami,N/A,N/A,0,N/A,4,ML Engineer,11/12,11/14,Chef,2/11,6/11,Data scientist,3/17,3/19,9.5,0
1364,Bentley University,2.2,Phd,Providence,F,N/A,0,1,4,Junior SWE,8/14,8/19,N/A,N/A,N/A,N/A,N/A,N/A,7.49,0
1365,Providence College,1.2,Phd,Los Angeles,F,1,1,0,2,ML Engineer,8/16,10/16,Senior SWE,5/15,9/15,N/A,N/A,N/A,7.64,0
1366,Providence College,2.2,Phd,Miami,M,N/A,0,0,4,Data scientist,10/13,N/A,Junior SWE,3/14,3/21,Bus Driver,5/22,7/22,1.07,1
1367,SUNY Binghamton University,2.2,Bachelors,Miami,N/A,N/A,0,0,2,Junior SWE,9/10,9/19,N/A,N/A,N/A,N/A,N/A,N/A,6.31,0
1368,Bentley University,3.3,Masters,Chicago,N/A,0,0,N/A,0,Lawyer,9/23,12/23,ML Engineer,9/16,9/22,ML Engineer,6/11,6/12,4.68,0
1369,Columbia University,2.7,Phd,New York City,F,N/A,1,0,3,Bus Driver,10/19,10/20,Bus Driver,7/10,7/13,Lawyer,8/11,8/13,8.08,0
1370,Brown University,1.8,Phd,Boston,F,1,0,0,4,Lawyer,3/13,3/20,ML Engineer,3/17,3/22,Junior SWE,12/13,12/14,4.48,0
1371,Providence College,2.7,Masters,New York City,M,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.48,1
1372,Rhode Island School of Design,3.3,Masters,Los Angeles,N/A,0,1,0,2,Senior SWE,7/14,11/14,ML Engineer,8/17,8/18,N/A,N/A,N/A,0.4,0
1373,Columbia University,2.5,Masters,Providence,M,1,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6.15,1
1374,SUNY Binghamton University,2.0,Masters,Washington D.C.,M,1,1,0,2,Senior SWE,9/23,12/23,Chef,11/11,11/20,Data scientist,7/23,8/23,3.42,0
1375,SUNY New Paltz,3.2,Phd,Chicago,M,1,1,N/A,1,ML Engineer,2/21,9/21,Data scientist,8/12,8/18,N/A,N/A,N/A,8.45,0
1376,SUNY Binghamton University,2.7,Phd,Miami,M,N/A,0,N/A,1,ML Engineer,7/16,N/A,Chef,7/11,7/21,Junior SWE,6/12,6/20,3.14,1
1377,Rhode Island School of Design,4.0,Phd,Miami,F,1,1,N/A,0,Bus Driver,2/10,2/12,Junior SWE,2/21,11/21,Junior SWE,4/10,4/13,7.47,0
1378,Providence College,1.3,Masters,Los Angeles,N/A,0,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.0,0
1379,Columbia University,2.2,Bachelors,Washington D.C.,N/A,0,0,0,0,Chef,7/22,9/22,Chef,2/13,2/19,N/A,N/A,N/A,5.51,0
1380,Rhode Island School of Design,2.3,Phd,Providence,M,N/A,0,N/A,4,Lawyer,8/17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.66,1
1381,SUNY New Paltz,3.1,Masters,Boston,F,0,0,1,1,Bus Driver,9/11,9/19,Data scientist,1/11,1/22,ML Engineer,3/14,3/17,9.23,0
1382,SUNY New Paltz,2.1,Bachelors,Chicago,N/A,0,0,1,1,Chef,10/20,12/20,ML Engineer,11/20,12/20,Senior SWE,7/15,7/20,6.3,0
1383,SUNY New Paltz,3.0,Masters,Miami,N/A,N/A,0,1,4,Senior SWE,3/16,3/20,N/A,N/A,N/A,N/A,N/A,N/A,0.26,0
1384,Colgate University,1.3,Phd,Washington D.C.,N/A,1,0,0,1,Data scientist,8/11,8/15,Data scientist,10/19,10/22,Bus Driver,8/12,8/13,3.8,0
1385,Colgate University,1.2,Phd,New York City,N/A,1,0,N/A,1,Data scientist,8/12,12/12,Data scientist,5/23,9/23,Lawyer,3/21,3/22,7.13,0
1386,SUNY Binghamton University,3.8,Masters,Washington D.C.,N/A,1,1,N/A,4,Chef,3/10,3/11,Lawyer,10/15,10/22,Data scientist,10/10,10/19,3.18,0
1387,Columbia University,1.4,Masters,New York City,F,N/A,1,N/A,0,Senior SWE,4/13,4/17,Senior SWE,4/19,4/21,Data scientist,6/19,6/22,2.61,0
1388,Providence College,3.1,Masters,Providence,F,1,1,N/A,0,Data scientist,8/20,8/21,Senior SWE,9/20,9/21,Data scientist,7/23,10/23,3.98,0
1389,Columbia University,4.0,Bachelors,Chicago,F,1,1,0,1,Junior SWE,3/17,3/18,ML Engineer,1/11,1/19,Senior SWE,8/11,8/19,7.32,0
1390,Bentley University,3.2,Bachelors,Boston,N/A,N/A,0,0,2,ML Engineer,12/12,12/14,Junior SWE,1/22,9/22,N/A,N/A,N/A,4.5,0
1391,Columbia University,1.8,Masters,Los Angeles,N/A,N/A,1,N/A,1,Bus Driver,1/11,12/11,Lawyer,9/20,9/21,Junior SWE,11/16,11/19,2.1,0
1392,Rhode Island School of Design,2.3,Masters,Miami,M,0,0,N/A,2,Chef,1/18,1/20,Data scientist,6/15,6/16,N/A,N/A,N/A,4.67,0
1393,SUNY New Paltz,2.6,Phd,Washington D.C.,N/A,0,0,1,3,Bus Driver,12/16,12/19,ML Engineer,5/21,6/21,Chef,4/16,4/19,2.33,0
1394,Rhode Island School of Design,2.0,Masters,New York City,F,N/A,1,N/A,2,Chef,5/17,5/20,Chef,10/16,10/17,Chef,4/13,11/13,5.71,0
1395,SUNY Binghamton University,1.2,Phd,Miami,M,N/A,1,1,4,Chef,2/18,2/21,Data scientist,9/21,10/21,Lawyer,6/12,6/20,5.93,0
1396,Rhode Island School of Design,1.4,Bachelors,Los Angeles,M,N/A,0,N/A,0,Lawyer,12/14,12/19,ML Engineer,1/23,5/23,ML Engineer,9/14,9/18,0.24,0
1397,Providence College,2.8,Phd,Boston,F,1,0,N/A,0,Chef,11/15,N/A,Lawyer,3/10,3/22,Bus Driver,12/13,1/14,8.99,0
1398,Providence College,2.7,Phd,Chicago,N/A,0,0,N/A,0,Senior SWE,7/17,7/22,Lawyer,7/23,9/23,Lawyer,5/17,5/20,1.6,0
1399,Columbia University,1.9,Bachelors,Boston,F,1,0,1,2,ML Engineer,8/16,8/22,Data scientist,3/21,3/22,Senior SWE,2/14,2/19,3.08,0
1400,Columbia University,2.4,Masters,Detroit,N/A,1,0,0,3,Senior SWE,8/22,10/22,Junior SWE,1/16,1/19,Chef,1/18,1/20,8.31,0
1401,SUNY New Paltz,2.3,Bachelors,Providence,N/A,N/A,0,1,1,Lawyer,4/23,11/23,Data scientist,9/21,10/21,Lawyer,10/12,10/16,3.58,0
1402,Brown University,1.5,Masters,Detroit,N/A,1,1,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.88,0
1403,SUNY Binghamton University,3.0,Masters,Boston,M,0,0,0,2,Bus Driver,6/19,N/A,Chef,11/20,11/22,Bus Driver,2/15,2/19,7.18,0
1404,Bentley University,3.7,Bachelors,Chicago,M,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.18,0
1405,SUNY New Paltz,1.4,Phd,Boston,N/A,N/A,0,1,2,Bus Driver,7/14,N/A,Chef,3/20,3/22,Lawyer,12/13,12/20,5.04,0
1406,Rhode Island School of Design,1.4,Bachelors,Chicago,N/A,0,1,N/A,4,Junior SWE,10/13,10/20,N/A,N/A,N/A,N/A,N/A,N/A,1.84,0
1407,Bentley University,2.2,Bachelors,Boston,M,0,1,0,1,Senior SWE,6/14,6/15,Chef,10/19,11/19,Chef,2/14,2/19,8.21,0
1408,SUNY New Paltz,2.7,Phd,Boston,N/A,1,0,1,4,Senior SWE,8/23,9/23,Senior SWE,3/17,11/17,N/A,N/A,N/A,0.85,0
1409,Providence College,1.9,Masters,Washington D.C.,F,N/A,1,1,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5.72,0
1410,Brown University,3.2,Bachelors,Providence,M,0,0,N/A,0,Junior SWE,1/19,1/20,Data scientist,4/21,5/21,Junior SWE,9/15,9/16,3.28,0
1411,Columbia University,1.7,Bachelors,Detroit,F,0,1,N/A,3,Senior SWE,5/18,5/21,Data scientist,8/13,8/20,Bus Driver,9/23,11/23,1.64,1
1412,SUNY New Paltz,1.6,Bachelors,Washington D.C.,F,1,0,0,3,Chef,4/17,4/20,Lawyer,2/10,2/17,Senior SWE,6/12,6/22,2.9,0
1413,Brown University,1.9,Masters,Providence,M,N/A,1,N/A,2,Lawyer,7/16,7/19,Junior SWE,7/11,7/15,Junior SWE,10/21,12/21,7.95,0
1414,Colgate University,3.3,Bachelors,New York City,M,N/A,0,N/A,1,Bus Driver,6/23,9/23,ML Engineer,5/22,12/22,Bus Driver,4/20,4/22,6.95,0
1415,Brown University,3.6,Masters,Detroit,F,1,1,1,0,Data scientist,12/19,1/20,Data scientist,7/10,7/21,N/A,N/A,N/A,7.67,1
1416,SUNY Binghamton University,2.0,Phd,Detroit,M,1,1,N/A,0,Senior SWE,3/16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7.94,1
1417,Providence College,3.8,Phd,Washington D.C.,F,0,1,N/A,4,ML Engineer,9/23,11/23,Senior SWE,5/21,5/22,ML Engineer,9/20,10/20,2.21,0
1418,Columbia University,1.6,Masters,Chicago,F,1,0,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.21,0
1419,Rhode Island School of Design,3.2,Bachelors,Detroit,F,1,0,0,1,ML Engineer,11/15,11/21,Bus Driver,6/20,6/22,Junior SWE,10/16,10/18,8.45,0
1420,Rhode Island School of Design,2.9,Masters,Chicago,N/A,N/A,1,1,1,Junior SWE,5/11,5/17,Senior SWE,2/15,3/15,Bus Driver,7/11,7/17,2.71,0
1421,Colgate University,1.3,Masters,Los Angeles,M,0,0,N/A,2,Data scientist,5/14,N/A,Senior SWE,9/18,9/21,Lawyer,4/19,4/21,4.96,0
1422,Providence College,3.4,Bachelors,New York City,N/A,0,0,1,0,ML Engineer,10/11,10/17,Data scientist,4/18,4/19,Bus Driver,4/17,4/20,1.94,0
1423,Columbia University,2.5,Phd,New York City,N/A,0,1,N/A,4,Junior SWE,11/14,11/15,Bus Driver,8/21,8/22,Senior SWE,11/19,11/20,1.61,0
1424,Brown University,2.6,Phd,Boston,N/A,N/A,1,0,3,Junior SWE,12/10,N/A,Data scientist,7/12,7/19,Data scientist,1/18,4/18,8.29,0
1425,Brown University,3.5,Bachelors,Boston,M,0,0,1,1,ML Engineer,11/14,11/19,Lawyer,10/20,12/20,ML Engineer,9/15,9/20,2.92,1
1426,Colgate University,2.7,Bachelors,Washington D.C.,M,N/A,0,1,1,Data scientist,2/16,2/19,Bus Driver,7/10,7/15,Data scientist,8/20,8/22,0.59,0
1427,Columbia University,1.8,Masters,Los Angeles,F,N/A,0,N/A,2,Lawyer,11/17,11/18,Lawyer,1/15,1/16,ML Engineer,8/16,8/18,2.1,0
1428,SUNY New Paltz,3.7,Phd,Boston,N/A,1,0,N/A,0,Data scientist,1/15,1/20,Data scientist,12/13,12/17,N/A,N/A,N/A,9.19,0
1429,Colgate University,3.9,Masters,Providence,M,0,1,0,1,Lawyer,1/22,2/22,Bus Driver,4/19,4/22,Senior SWE,10/16,10/22,0.52,1
1430,SUNY Binghamton University,3.2,Bachelors,Miami,N/A,N/A,1,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,3.97,0
1431,Bentley University,1.6,Phd,Detroit,M,1,1,N/A,0,ML Engineer,6/16,10/16,Junior SWE,6/17,9/17,Senior SWE,3/17,3/20,2.65,1
1432,Brown University,3.1,Bachelors,Miami,N/A,N/A,0,N/A,3,Senior SWE,11/20,12/20,Junior SWE,6/11,6/21,Junior SWE,6/17,6/20,3.99,0
1433,Rhode Island School of Design,1.2,Masters,Providence,M,1,1,1,4,Chef,12/17,12/18,Junior SWE,1/18,1/20,Junior SWE,5/11,5/21,9.58,1
1434,Colgate University,1.8,Phd,New York City,N/A,1,1,N/A,1,Chef,8/17,8/18,Chef,1/23,6/23,Bus Driver,1/23,9/23,8.75,0
1435,Colgate University,3.3,Phd,Washington D.C.,F,0,1,1,0,Data scientist,1/10,8/10,Data scientist,8/23,10/23,N/A,N/A,N/A,9.12,0
1436,Providence College,2.9,Masters,Los Angeles,F,1,1,1,0,Data scientist,5/14,6/14,Chef,7/22,10/22,Bus Driver,6/12,6/21,3.42,0
1437,SUNY Binghamton University,3.5,Masters,New York City,M,N/A,1,1,3,ML Engineer,6/19,N/A,ML Engineer,7/18,7/21,ML Engineer,9/13,9/15,3.8,0
1438,Rhode Island School of Design,3.0,Phd,New York City,N/A,0,1,N/A,4,ML Engineer,8/19,8/21,Junior SWE,7/16,7/22,Bus Driver,11/23,12/23,1.18,0
1439,Bentley University,2.7,Masters,Miami,N/A,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,8.53,0
1440,SUNY New Paltz,2.5,Masters,Los Angeles,F,1,1,0,4,Lawyer,4/14,4/20,Data scientist,7/14,7/20,Chef,12/17,12/18,7.96,0
1441,Brown University,1.2,Phd,Chicago,F,N/A,0,0,4,Bus Driver,8/17,8/20,Lawyer,12/16,12/18,Junior SWE,1/13,1/18,0.7,0
1442,Brown University,1.2,Phd,Los Angeles,N/A,0,0,0,4,Junior SWE,5/23,12/23,Senior SWE,1/10,1/18,Junior SWE,9/10,9/14,8.89,0
1443,Rhode Island School of Design,1.7,Phd,Providence,M,1,0,N/A,2,Senior SWE,8/20,8/21,Chef,9/17,9/22,Chef,8/21,9/21,7.43,0
1444,Columbia University,3.9,Masters,Detroit,M,N/A,0,N/A,0,Senior SWE,5/12,5/15,Bus Driver,4/20,4/21,Junior SWE,4/20,12/20,0.81,1
1445,Rhode Island School of Design,1.7,Bachelors,Boston,M,1,1,1,0,Bus Driver,7/22,N/A,ML Engineer,5/13,5/20,Junior SWE,3/13,8/13,1.06,0
