Applicant ID,School Name,GPA,Degree,Location,Gender,Veteran status,Work authorization,Disability,Ethnicity,Role 1,Start 1,End 1,Role 2,Start 2,End 2,Role 3,Start 3,End 3
637,Brown University,2.200000000000001,Masters,Los Angeles,F,0,1,N/A,2,Bus Driver,5/16,7/16,Senior SWE,5/18,5/21,Junior SWE,4/22,6/22
638,Colgate University,2.700000000000001,Bachelors,Chicago,F,1,1,1,2,Junior SWE,3/20,4/20,ML Engineer,3/12,3/14,Chef,10/15,10/19
639,SUNY Binghamton University,3.3000000000000016,Masters,Washington D.C.,F,N/A,1,1,4,Junior SWE,6/22,8/22,ML Engineer,1/18,1/20,Senior SWE,8/15,8/17
640,Columbia University,3.200000000000002,Phd,Boston,M,1,0,0,3,Lawyer,3/12,3/16,Junior SWE,5/22,12/22,Chef,7/12,7/20
641,Columbia University,3.0000000000000018,Masters,Miami,M,0,1,1,2,Junior SWE,11/11,11/20,ML Engineer,9/11,9/22,Lawyer,6/22,8/22
642,SUNY New Paltz,3.700000000000002,Masters,Los Angeles,F,N/A,1,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
643,SUNY Binghamton University,2.200000000000001,Bachelors,Miami,F,0,1,0,3,ML Engineer,4/23,10/23,Lawyer,4/18,4/22,Lawyer,6/21,9/21
644,Colgate University,2.3000000000000007,Masters,Los Angeles,F,0,1,N/A,0,Senior SWE,7/18,7/22,Chef,10/17,10/21,Senior SWE,10/21,11/21
645,Columbia University,2.6000000000000014,Phd,Boston,N/A,N/A,0,1,3,Junior SWE,1/18,1/21,Lawyer,8/19,8/22,Junior SWE,1/12,1/21
646,Bentley University,3.200000000000002,Phd,Miami,F,0,0,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
647,Bentley University,1.9000000000000006,Phd,Providence,M,0,1,1,0,Bus Driver,12/14,12/19,ML Engineer,8/19,8/21,Data scientist,8/19,8/20
648,SUNY New Paltz,2.9000000000000012,Bachelors,Providence,F,1,0,N/A,1,Chef,6/19,6/21,Data scientist,10/23,12/23,Chef,8/19,8/21
649,SUNY New Paltz,2.8000000000000016,Bachelors,Providence,F,N/A,1,N/A,4,Junior SWE,12/14,12/22,Lawyer,5/18,5/20,Senior SWE,5/20,5/21
650,SUNY New Paltz,2.500000000000001,Bachelors,Washington D.C.,M,0,1,N/A,1,Lawyer,2/21,2/22,Lawyer,7/10,7/18,Bus Driver,8/19,9/19
651,SUNY New Paltz,2.500000000000001,Masters,Washington D.C.,M,N/A,1,1,3,ML Engineer,4/16,4/19,Senior SWE,6/20,10/20,N/A,N/A,N/A
652,Providence College,2.200000000000001,Phd,Los Angeles,F,1,1,1,0,Bus Driver,3/21,7/21,N/A,N/A,N/A,N/A,N/A,N/A
653,SUNY New Paltz,3.3000000000000016,Bachelors,Chicago,F,N/A,0,N/A,0,Senior SWE,12/21,1/22,N/A,N/A,N/A,N/A,N/A,N/A
654,Colgate University,2.9000000000000012,Phd,Washington D.C.,N/A,1,1,1,4,ML Engineer,8/22,N/A,ML Engineer,8/14,11/14,Lawyer,9/13,9/18
655,Brown University,3.400000000000002,Masters,Detroit,M,0,1,1,0,Senior SWE,6/20,6/22,Chef,6/14,6/16,N/A,N/A,N/A
656,Rhode Island School of Design,2.3000000000000007,Bachelors,New York City,F,0,0,N/A,0,ML Engineer,11/13,11/15,Junior SWE,12/12,12/22,Data scientist,7/21,7/22
657,Bentley University,1.8000000000000005,Phd,Boston,F,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
658,Colgate University,2.500000000000001,Bachelors,Washington D.C.,M,N/A,0,1,4,Lawyer,7/21,7/22,ML Engineer,6/10,6/21,N/A,N/A,N/A
659,Bentley University,1.3,Masters,Providence,N/A,0,0,1,3,Data scientist,9/13,9/17,Bus Driver,9/21,9/22,ML Engineer,12/13,12/20
660,SUNY New Paltz,3.700000000000002,Bachelors,Los Angeles,M,N/A,1,N/A,0,Bus Driver,12/22,1/23,Lawyer,11/16,12/16,Senior SWE,8/17,8/22
661,SUNY New Paltz,2.700000000000001,Bachelors,Providence,N/A,1,1,1,2,Senior SWE,11/21,11/22,Lawyer,8/15,8/19,Chef,2/15,2/19
662,Columbia University,1.2,Phd,Los Angeles,F,0,0,1,1,Junior SWE,8/20,8/21,Lawyer,9/21,11/21,Data scientist,9/18,9/20
663,Providence College,3.3000000000000016,Phd,New York City,M,N/A,1,0,0,Chef,10/11,N/A,Bus Driver,10/23,11/23,Senior SWE,10/19,11/19
664,Providence College,3.5000000000000018,Phd,Washington D.C.,F,N/A,1,1,2,Lawyer,12/13,12/17,ML Engineer,8/17,8/19,Data scientist,8/16,8/17
665,Colgate University,4.000000000000003,Bachelors,Miami,M,0,1,0,0,Junior SWE,3/22,6/22,Senior SWE,5/12,5/17,Data scientist,6/15,6/17
666,Colgate University,1.7000000000000004,Bachelors,Providence,N/A,1,1,N/A,1,Data scientist,10/23,11/23,Chef,11/12,12/12,Data scientist,8/14,8/15
667,Bentley University,1.7000000000000004,Phd,Chicago,M,0,1,N/A,2,Data scientist,6/18,6/19,N/A,N/A,N/A,N/A,N/A,N/A
668,Bentley University,1.9000000000000006,Phd,Boston,N/A,N/A,0,1,1,Lawyer,1/11,1/12,Chef,7/10,7/19,Senior SWE,5/13,5/16
669,SUNY Binghamton University,3.6000000000000023,Masters,Chicago,N/A,0,1,1,1,Bus Driver,7/16,7/21,Senior SWE,6/19,12/19,ML Engineer,12/20,1/21
670,Columbia University,1.4000000000000001,Bachelors,Detroit,N/A,N/A,0,0,2,Data scientist,3/18,3/20,Junior SWE,1/23,8/23,Lawyer,4/19,4/20
671,Columbia University,2.1000000000000005,Masters,Boston,F,0,1,0,2,Junior SWE,12/13,12/21,N/A,N/A,N/A,N/A,N/A,N/A
672,Colgate University,1.3,Phd,Chicago,N/A,1,1,0,4,Bus Driver,9/23,10/23,Lawyer,3/13,3/15,Chef,8/13,8/19
673,Brown University,3.400000000000002,Phd,Los Angeles,F,N/A,0,N/A,2,Lawyer,1/11,1/22,Bus Driver,6/20,6/22,Chef,1/23,6/23
674,Columbia University,1.4000000000000001,Bachelors,Washington D.C.,F,1,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
675,Columbia University,1.6000000000000003,Masters,Detroit,N/A,0,0,0,3,Lawyer,4/12,8/12,Senior SWE,10/23,11/23,Chef,12/23,1/24
676,Brown University,1.4000000000000001,Masters,Boston,N/A,0,1,0,2,Lawyer,3/11,3/22,Senior SWE,3/23,5/23,ML Engineer,3/14,3/18
677,Colgate University,3.3000000000000016,Phd,Los Angeles,M,1,1,N/A,0,Data scientist,12/15,12/17,Lawyer,11/19,12/19,ML Engineer,2/17,2/18
678,Rhode Island School of Design,3.1000000000000014,Masters,Providence,M,0,0,0,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
679,Rhode Island School of Design,2.4000000000000012,Bachelors,New York City,M,0,1,N/A,1,Junior SWE,3/18,3/20,Chef,11/19,11/20,Lawyer,7/18,7/21
680,Providence College,2.500000000000001,Bachelors,Washington D.C.,N/A,0,0,0,4,Senior SWE,5/16,9/16,Chef,10/22,12/22,Junior SWE,3/23,8/23
681,Bentley University,3.900000000000002,Bachelors,New York City,F,N/A,1,1,0,Senior SWE,2/18,2/22,Bus Driver,3/11,3/12,Bus Driver,8/17,8/18
682,Columbia University,3.0000000000000018,Bachelors,Los Angeles,F,0,0,N/A,0,Data scientist,12/10,12/17,Chef,10/19,12/19,N/A,N/A,N/A
683,Providence College,1.8000000000000005,Phd,New York City,F,N/A,0,1,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
684,Providence College,1.3,Phd,Boston,M,1,0,1,2,Junior SWE,3/19,3/21,Senior SWE,1/14,9/14,Senior SWE,5/12,5/15
685,SUNY Binghamton University,3.3000000000000016,Bachelors,Los Angeles,M,1,1,N/A,3,Data scientist,2/11,2/20,ML Engineer,1/16,12/16,Data scientist,6/10,6/16
686,Brown University,1.4000000000000001,Masters,Chicago,M,0,0,0,4,Chef,12/13,12/16,N/A,N/A,N/A,N/A,N/A,N/A
687,Brown University,3.3000000000000016,Bachelors,Washington D.C.,M,N/A,0,N/A,1,Bus Driver,9/14,9/22,Data scientist,8/10,8/15,Senior SWE,1/20,6/20
688,Brown University,3.200000000000002,Masters,Washington D.C.,M,0,0,1,0,Senior SWE,7/19,7/20,Junior SWE,8/14,8/19,N/A,N/A,N/A
689,Rhode Island School of Design,2.8000000000000016,Masters,Chicago,F,0,1,0,4,Junior SWE,1/19,1/21,N/A,N/A,N/A,N/A,N/A,N/A
690,Rhode Island School of Design,3.900000000000002,Masters,Washington D.C.,F,1,0,0,4,Bus Driver,12/18,12/20,Junior SWE,5/11,5/14,Bus Driver,10/23,12/23
691,Brown University,2.6000000000000014,Phd,Washington D.C.,F,0,1,N/A,3,Senior SWE,11/13,11/21,Bus Driver,1/21,2/21,Junior SWE,7/22,12/22
692,Providence College,2.700000000000001,Bachelors,Providence,M,1,0,1,1,Bus Driver,5/12,5/22,Junior SWE,6/16,6/22,Senior SWE,6/13,6/20
693,SUNY New Paltz,1.7000000000000004,Bachelors,Chicago,M,0,1,1,0,Data scientist,10/18,10/22,Senior SWE,9/13,9/18,ML Engineer,10/22,11/22
694,SUNY Binghamton University,2.1000000000000005,Phd,New York City,F,N/A,0,N/A,0,Junior SWE,9/12,9/13,Senior SWE,8/12,8/19,Junior SWE,9/17,9/21
695,Rhode Island School of Design,2.1000000000000005,Phd,Detroit,N/A,0,1,N/A,3,Senior SWE,9/16,9/20,Senior SWE,10/17,10/19,Bus Driver,4/11,4/12
696,Columbia University,1.6000000000000003,Masters,New York City,N/A,0,0,1,2,Chef,6/21,6/22,Chef,1/10,4/10,N/A,N/A,N/A
697,Bentley University,3.3000000000000016,Bachelors,Detroit,M,1,0,0,0,Lawyer,8/12,8/15,Bus Driver,10/11,10/16,Bus Driver,7/20,7/22
698,Columbia University,3.3000000000000016,Phd,Washington D.C.,F,N/A,0,N/A,0,Chef,6/11,6/19,Chef,8/14,8/17,Data scientist,11/16,11/22
699,Providence College,1.7000000000000004,Phd,Washington D.C.,N/A,N/A,0,1,0,Data scientist,10/21,10/22,Junior SWE,3/19,12/19,Senior SWE,3/16,3/22
700,Brown University,3.5000000000000018,Phd,Los Angeles,M,1,1,N/A,2,Junior SWE,4/11,4/16,Lawyer,10/17,10/20,Lawyer,10/11,10/14
701,Brown University,2.8000000000000016,Phd,Chicago,M,0,1,1,2,Junior SWE,4/17,4/20,Junior SWE,11/22,12/22,N/A,N/A,N/A
702,SUNY New Paltz,3.400000000000002,Masters,Los Angeles,M,N/A,1,N/A,4,Junior SWE,9/15,N/A,ML Engineer,5/19,5/20,Data scientist,2/19,2/20
703,Brown University,1.7000000000000004,Phd,Detroit,N/A,1,0,0,2,Lawyer,12/17,12/21,Chef,1/22,6/22,Bus Driver,9/14,9/18
704,SUNY Binghamton University,2.9000000000000012,Bachelors,Boston,M,N/A,1,0,2,Lawyer,4/23,9/23,Lawyer,10/20,12/20,ML Engineer,7/12,7/13
705,Providence College,2.3000000000000007,Masters,Washington D.C.,N/A,0,0,N/A,2,Chef,6/20,N/A,Junior SWE,4/10,4/15,Senior SWE,11/22,12/22
706,Colgate University,3.5000000000000018,Masters,Washington D.C.,M,0,1,1,2,Lawyer,3/15,3/21,Data scientist,7/13,7/20,ML Engineer,7/17,7/21
707,SUNY New Paltz,1.3,Bachelors,Miami,M,0,1,N/A,3,Bus Driver,3/13,3/16,Junior SWE,8/10,8/12,Senior SWE,9/19,11/19
708,SUNY Binghamton University,4.000000000000003,Bachelors,Los Angeles,N/A,N/A,1,N/A,1,ML Engineer,2/15,10/15,Junior SWE,12/18,12/21,Junior SWE,10/23,12/23
709,Brown University,3.200000000000002,Masters,Washington D.C.,M,1,1,1,4,Junior SWE,4/21,4/22,Lawyer,11/12,12/12,Data scientist,11/19,12/19
710,SUNY New Paltz,2.700000000000001,Masters,Detroit,F,0,0,N/A,1,Data scientist,6/18,6/19,N/A,N/A,N/A,N/A,N/A,N/A
711,Rhode Island School of Design,2.8000000000000016,Phd,Boston,M,0,0,N/A,4,Bus Driver,2/14,10/14,Lawyer,5/21,5/22,Lawyer,1/16,6/16
712,Bentley University,3.200000000000002,Bachelors,Chicago,M,N/A,1,0,4,Senior SWE,1/15,2/15,Lawyer,5/10,5/21,Data scientist,10/18,10/20
713,Brown University,1.2,Masters,Boston,M,1,1,1,3,Senior SWE,3/21,11/21,ML Engineer,12/13,12/17,Senior SWE,8/22,9/22
714,Columbia University,1.6000000000000003,Phd,New York City,F,N/A,0,N/A,1,Bus Driver,3/12,3/16,Senior SWE,4/16,4/21,Junior SWE,3/23,5/23
715,Columbia University,2.4000000000000012,Phd,Chicago,M,0,1,N/A,0,Bus Driver,10/16,10/22,ML Engineer,9/18,11/18,Chef,2/21,2/22
716,Rhode Island School of Design,1.4000000000000001,Masters,Boston,M,0,1,1,1,Data scientist,1/16,1/17,Data scientist,4/14,4/19,ML Engineer,6/19,6/22
717,Colgate University,1.4000000000000001,Bachelors,Detroit,F,1,1,0,0,Senior SWE,1/19,1/22,Junior SWE,6/12,6/14,Bus Driver,11/13,11/14
718,Columbia University,1.4000000000000001,Masters,Miami,N/A,0,1,N/A,2,ML Engineer,6/23,9/23,ML Engineer,8/13,8/18,Data scientist,9/13,11/13
719,Colgate University,3.5000000000000018,Phd,Detroit,N/A,0,1,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
720,SUNY Binghamton University,3.200000000000002,Masters,Detroit,M,N/A,0,N/A,4,Bus Driver,3/14,3/16,N/A,N/A,N/A,N/A,N/A,N/A
721,Providence College,3.8000000000000025,Masters,Chicago,M,1,1,1,3,Junior SWE,7/23,11/23,ML Engineer,6/13,6/15,Data scientist,3/18,3/22
722,Bentley University,1.5000000000000002,Bachelors,Washington D.C.,N/A,0,1,0,1,Senior SWE,8/13,8/18,Senior SWE,6/20,6/22,N/A,N/A,N/A
723,Brown University,2.1000000000000005,Bachelors,Boston,N/A,N/A,0,1,4,Senior SWE,1/14,1/22,N/A,N/A,N/A,N/A,N/A,N/A
724,Rhode Island School of Design,3.200000000000002,Phd,Chicago,N/A,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
725,Columbia University,1.3,Phd,Washington D.C.,M,1,1,0,2,Lawyer,1/14,1/21,ML Engineer,7/11,7/21,Bus Driver,7/23,9/23
726,SUNY New Paltz,1.6000000000000003,Masters,Detroit,F,1,1,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
727,Rhode Island School of Design,2.6000000000000014,Bachelors,Washington D.C.,F,N/A,1,1,0,Lawyer,2/16,2/20,Data scientist,9/15,9/16,Chef,10/17,10/19
728,Providence College,3.700000000000002,Masters,Miami,M,N/A,1,N/A,3,Bus Driver,6/21,9/21,Data scientist,7/17,7/20,N/A,N/A,N/A
729,Colgate University,4.000000000000003,Phd,New York City,F,1,0,N/A,3,Bus Driver,11/10,11/14,Bus Driver,7/23,9/23,ML Engineer,2/17,2/19
730,Bentley University,4.000000000000003,Masters,New York City,N/A,N/A,0,0,2,Bus Driver,8/12,8/21,ML Engineer,9/13,9/14,Bus Driver,4/10,4/12
731,Columbia University,3.0000000000000018,Bachelors,Los Angeles,M,N/A,1,0,0,ML Engineer,1/15,1/18,Lawyer,6/23,10/23,Senior SWE,10/17,10/20
732,Colgate University,3.1000000000000014,Phd,New York City,F,N/A,1,N/A,0,Data scientist,11/19,12/19,Chef,10/14,11/14,Data scientist,11/20,12/20
733,Colgate University,1.8000000000000005,Phd,Boston,N/A,1,0,1,4,Junior SWE,2/12,10/12,Chef,11/13,11/17,Junior SWE,1/13,1/14
734,Providence College,3.400000000000002,Bachelors,Los Angeles,M,N/A,0,1,4,Senior SWE,9/17,9/20,Senior SWE,4/10,4/17,Bus Driver,1/13,1/14
735,Rhode Island School of Design,1.6000000000000003,Bachelors,Providence,N/A,N/A,1,1,2,Bus Driver,1/18,N/A,Lawyer,7/20,12/20,N/A,N/A,N/A
736,Providence College,2.8000000000000016,Phd,Miami,M,0,1,0,2,ML Engineer,4/15,4/21,Senior SWE,9/21,11/21,Senior SWE,8/19,8/21
737,Brown University,2.1000000000000005,Bachelors,Los Angeles,F,1,0,0,1,Junior SWE,3/18,3/19,Chef,2/15,2/19,Data scientist,11/20,11/22
738,Brown University,3.900000000000002,Masters,New York City,F,0,1,1,1,Lawyer,1/15,N/A,Chef,10/10,11/10,Junior SWE,9/16,9/21
739,SUNY New Paltz,1.5000000000000002,Bachelors,Detroit,F,N/A,1,1,3,ML Engineer,11/18,11/21,Junior SWE,2/21,2/22,ML Engineer,7/11,7/19
740,Columbia University,1.4000000000000001,Masters,Providence,N/A,1,0,1,2,Lawyer,8/10,8/13,Chef,11/23,12/23,N/A,N/A,N/A
741,Columbia University,3.5000000000000018,Phd,New York City,F,N/A,0,N/A,1,Lawyer,9/15,12/15,Chef,3/23,4/23,Junior SWE,4/15,4/17
742,Rhode Island School of Design,2.8000000000000016,Masters,Chicago,M,0,1,N/A,3,Bus Driver,7/22,9/22,Bus Driver,2/18,2/22,Chef,5/19,5/20
743,SUNY Binghamton University,2.8000000000000016,Masters,Providence,M,1,0,N/A,3,Bus Driver,6/18,6/19,Bus Driver,10/19,12/19,Lawyer,4/12,8/12
744,Rhode Island School of Design,2.9000000000000012,Bachelors,Washington D.C.,M,1,1,1,3,Bus Driver,11/23,12/23,N/A,N/A,N/A,N/A,N/A,N/A
745,Brown University,1.3,Masters,New York City,F,1,1,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
746,Columbia University,3.1000000000000014,Masters,Chicago,M,0,0,N/A,1,Data scientist,10/23,11/23,Junior SWE,4/19,4/21,Lawyer,12/12,12/21
747,Providence College,1.7000000000000004,Phd,Miami,F,1,0,0,0,Bus Driver,4/10,4/13,Junior SWE,7/21,7/22,Senior SWE,3/17,3/20
748,Columbia University,3.900000000000002,Masters,Boston,M,N/A,0,1,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
749,Colgate University,1.5000000000000002,Bachelors,Miami,F,N/A,0,0,3,Junior SWE,11/14,N/A,Junior SWE,6/12,6/16,Junior SWE,9/16,9/19
750,Bentley University,2.200000000000001,Masters,Chicago,N/A,1,1,1,4,Chef,12/12,12/18,Chef,10/15,10/16,ML Engineer,8/21,8/22
751,Columbia University,1.7000000000000004,Masters,Chicago,F,0,0,0,1,Junior SWE,11/22,12/22,Data scientist,7/18,7/21,Bus Driver,4/10,4/17
752,Bentley University,3.6000000000000023,Phd,Detroit,N/A,N/A,1,1,0,Bus Driver,8/19,8/21,Chef,12/21,1/22,ML Engineer,5/15,5/21
753,SUNY New Paltz,3.8000000000000025,Masters,Washington D.C.,N/A,1,1,N/A,0,Junior SWE,12/19,12/20,Chef,6/23,10/23,Chef,3/17,3/21
754,Providence College,1.6000000000000003,Bachelors,New York City,F,0,1,N/A,3,Chef,1/18,2/18,N/A,N/A,N/A,N/A,N/A,N/A
755,Providence College,1.2,Masters,Miami,N/A,0,0,1,1,Data scientist,11/21,11/22,Lawyer,4/20,4/21,Lawyer,2/22,6/22
756,SUNY New Paltz,3.8000000000000025,Phd,Providence,F,0,1,N/A,3,Senior SWE,6/19,6/22,Bus Driver,7/10,7/19,Junior SWE,10/21,12/21
757,Providence College,2.1000000000000005,Bachelors,Miami,F,N/A,1,N/A,3,ML Engineer,7/17,10/17,Junior SWE,11/12,11/16,Chef,8/16,8/22
758,Colgate University,2.500000000000001,Masters,New York City,N/A,0,1,1,0,Junior SWE,12/12,12/16,Data scientist,1/20,6/20,Lawyer,5/21,10/21
759,Colgate University,4.000000000000003,Masters,Washington D.C.,F,0,1,0,1,Lawyer,11/11,11/22,Senior SWE,12/19,12/21,Lawyer,6/17,6/21
760,Columbia University,2.4000000000000012,Bachelors,Chicago,N/A,N/A,0,0,0,Lawyer,6/22,12/22,Chef,6/17,6/21,Lawyer,5/22,6/22
761,Columbia University,2.3000000000000007,Phd,Chicago,N/A,0,0,1,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
762,Colgate University,2.3000000000000007,Bachelors,Los Angeles,M,0,0,N/A,0,Lawyer,4/19,4/22,Senior SWE,8/16,8/20,Bus Driver,10/11,10/19
763,SUNY New Paltz,1.5000000000000002,Bachelors,Providence,F,N/A,0,0,0,Senior SWE,12/15,12/21,ML Engineer,2/18,2/22,Lawyer,4/16,9/16
764,Colgate University,3.3000000000000016,Bachelors,Providence,N/A,N/A,0,0,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
765,Bentley University,2.6000000000000014,Masters,Providence,M,0,0,0,1,Senior SWE,5/21,5/22,Senior SWE,2/21,7/21,Data scientist,11/14,11/19
766,Rhode Island School of Design,1.3,Masters,Boston,F,1,1,N/A,4,Chef,5/19,5/21,Lawyer,3/13,9/13,Lawyer,7/12,7/17
767,Rhode Island School of Design,3.3000000000000016,Bachelors,Boston,F,0,1,N/A,1,Bus Driver,6/14,6/21,Data scientist,8/10,8/14,Bus Driver,6/20,11/20
768,Columbia University,3.3000000000000016,Bachelors,Chicago,F,N/A,0,1,4,ML Engineer,10/18,N/A,Chef,9/14,11/14,ML Engineer,7/12,7/22
769,Colgate University,4.000000000000003,Masters,Boston,M,1,1,0,2,Data scientist,12/19,12/22,Bus Driver,10/16,10/18,Chef,6/12,6/14
770,Providence College,4.000000000000003,Bachelors,Providence,M,0,1,1,4,ML Engineer,7/22,8/22,Data scientist,8/12,8/19,Chef,1/10,1/18
771,Colgate University,1.3,Bachelors,Los Angeles,N/A,0,0,N/A,4,Chef,6/16,6/20,Senior SWE,12/20,1/21,Chef,10/16,10/19
772,Columbia University,1.6000000000000003,Bachelors,Los Angeles,N/A,N/A,1,0,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
773,SUNY Binghamton University,3.8000000000000025,Bachelors,Providence,N/A,N/A,1,N/A,3,Chef,6/17,6/19,Data scientist,5/21,12/21,Senior SWE,10/13,10/21
774,Bentley University,3.6000000000000023,Phd,Boston,M,1,0,1,2,Chef,1/18,5/18,ML Engineer,3/21,12/21,Junior SWE,11/13,12/13
775,Brown University,1.4000000000000001,Masters,Boston,M,N/A,1,0,3,Bus Driver,11/19,11/21,N/A,N/A,N/A,N/A,N/A,N/A
776,SUNY Binghamton University,2.9000000000000012,Phd,Washington D.C.,M,1,0,0,4,Data scientist,12/22,1/23,Chef,4/19,4/20,Bus Driver,11/16,11/19
777,Columbia University,2.1000000000000005,Masters,New York City,M,1,1,N/A,0,Lawyer,2/23,6/23,Bus Driver,11/17,11/19,N/A,N/A,N/A
778,Brown University,2.8000000000000016,Masters,Providence,F,0,1,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
779,Rhode Island School of Design,2.200000000000001,Bachelors,Providence,N/A,0,1,1,3,Data scientist,12/13,12/22,Chef,11/22,12/22,Junior SWE,3/22,7/22
780,Brown University,1.4000000000000001,Bachelors,Providence,M,0,1,0,3,Lawyer,10/11,10/17,Bus Driver,5/13,5/22,ML Engineer,7/20,12/20
781,Brown University,2.4000000000000012,Bachelors,New York City,N/A,N/A,1,0,1,Chef,6/12,6/15,Junior SWE,6/21,6/22,N/A,N/A,N/A
782,Bentley University,2.700000000000001,Phd,Detroit,F,1,1,N/A,2,Chef,1/13,1/20,Junior SWE,8/17,8/20,Chef,11/23,12/23
783,Brown University,3.3000000000000016,Masters,Chicago,M,0,0,1,2,Lawyer,9/20,9/21,ML Engineer,4/22,5/22,Junior SWE,5/15,5/21
784,SUNY New Paltz,4.000000000000003,Phd,Detroit,F,1,1,N/A,3,Bus Driver,8/12,8/17,Data scientist,9/18,9/20,Lawyer,6/18,6/21
785,Colgate University,4.000000000000003,Bachelors,Providence,N/A,0,0,N/A,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
786,SUNY Binghamton University,3.8000000000000025,Bachelors,Detroit,M,0,0,1,2,Junior SWE,4/22,11/22,Chef,6/17,6/18,Junior SWE,8/13,8/15
787,Providence College,3.400000000000002,Phd,New York City,N/A,N/A,0,N/A,1,Data scientist,2/12,2/13,N/A,N/A,N/A,N/A,N/A,N/A
788,Colgate University,2.700000000000001,Bachelors,Chicago,M,0,1,1,3,Data scientist,5/10,N/A,Bus Driver,10/12,10/20,Lawyer,9/12,9/17
789,SUNY New Paltz,3.8000000000000025,Masters,Providence,M,N/A,1,0,4,Data scientist,5/23,8/23,Data scientist,9/21,9/22,Senior SWE,5/16,5/19
790,Columbia University,3.6000000000000023,Phd,Chicago,M,1,0,N/A,0,Senior SWE,1/10,1/11,Chef,2/16,2/21,Senior SWE,7/19,7/20
791,Providence College,3.8000000000000025,Phd,Miami,M,N/A,0,N/A,2,Bus Driver,7/19,7/21,Lawyer,10/17,10/18,Junior SWE,11/22,12/22
792,Brown University,1.4000000000000001,Phd,Washington D.C.,F,1,0,1,1,ML Engineer,6/16,6/17,Bus Driver,3/18,8/18,ML Engineer,12/14,12/22
793,Bentley University,2.9000000000000012,Phd,Miami,F,1,1,N/A,0,Senior SWE,3/23,N/A,Lawyer,4/17,11/17,N/A,N/A,N/A
794,Providence College,1.4000000000000001,Bachelors,Chicago,N/A,0,1,1,3,ML Engineer,3/15,3/22,Chef,12/10,12/15,Bus Driver,9/12,11/12
795,SUNY Binghamton University,2.4000000000000012,Bachelors,New York City,M,N/A,1,0,0,Data scientist,9/21,12/21,N/A,N/A,N/A,N/A,N/A,N/A
796,Colgate University,1.5000000000000002,Masters,Washington D.C.,F,N/A,1,1,1,Junior SWE,6/21,6/22,Junior SWE,7/22,12/22,Data scientist,10/23,11/23
797,Bentley University,1.9000000000000006,Phd,Chicago,F,N/A,0,1,0,Chef,10/16,10/22,Senior SWE,1/18,1/22,N/A,N/A,N/A
798,Columbia University,3.900000000000002,Phd,Detroit,F,N/A,0,N/A,3,Lawyer,9/23,11/23,Junior SWE,11/14,11/16,Bus Driver,12/19,1/20
799,Colgate University,3.5000000000000018,Masters,Los Angeles,F,1,1,N/A,1,Lawyer,4/20,4/21,Chef,7/14,7/20,Senior SWE,2/22,3/22
800,Brown University,1.4000000000000001,Masters,Chicago,M,0,0,1,3,Bus Driver,6/19,6/21,Senior SWE,9/16,9/17,N/A,N/A,N/A
801,Providence College,3.3000000000000016,Bachelors,New York City,F,N/A,1,N/A,0,ML Engineer,11/17,11/18,Lawyer,6/12,6/13,Bus Driver,11/14,11/17
802,Colgate University,3.200000000000002,Phd,Washington D.C.,M,0,0,1,1,Lawyer,4/14,4/18,Lawyer,9/11,9/15,Junior SWE,2/15,2/22
803,SUNY Binghamton University,3.1000000000000014,Bachelors,Miami,F,1,1,1,0,Junior SWE,11/20,11/22,Senior SWE,3/11,3/22,Chef,3/17,3/21
804,Providence College,2.8000000000000016,Masters,New York City,M,0,1,N/A,0,Data scientist,5/11,5/16,ML Engineer,12/20,1/21,Bus Driver,4/20,4/21
805,Bentley University,2.200000000000001,Phd,Miami,M,1,1,N/A,1,Chef,2/16,2/18,Junior SWE,2/15,2/21,Lawyer,6/13,6/17
806,Bentley University,1.2,Masters,Providence,N/A,N/A,0,N/A,4,Data scientist,2/20,2/22,Chef,4/21,10/21,Data scientist,4/16,4/19
807,Bentley University,1.7000000000000004,Masters,Chicago,F,N/A,0,1,1,Junior SWE,12/17,1/18,Junior SWE,5/10,5/13,Chef,11/17,11/19
808,Colgate University,3.400000000000002,Masters,New York City,M,1,0,1,4,Data scientist,12/22,N/A,Chef,1/16,1/22,ML Engineer,9/20,9/22
